UUID,background_key_words
92052331-b19e-4035-bb53-55a1a8c074d3,"139WNICS,31NICS,3NICS,ChenTA2022-winter,Classification,Course,CourseTakenGradeICS,CourseTitleInstructorPositionWhenENGR,Coursera,ECG,McDevittTA2021-winterBME,Python,Windows,andCharlette,engineering"
b6e3b3f8-34d7-492a-8df7-a9490b748249,"161YACS,171YACS,178NCS,C,C++,C.,CNNs,California,Cancer,Club,Computer,Conference,Convolutional,Course,CourseTakenGradeCS,Flask,Google,ICERECT,Java,Linux,NoSQL,Python,SLGCN,SQL,Windows,communication,engineer,engineering,intern,problem-solving,tutored,tutorial"
dafd5b30-6d72-46ea-8758-3c2ac1cf02a2,"178Y4.0ICS,273AY4.0CS,31Y4.0ICS,45CY4.0,C/C++/C,Compiler,Computer,Course,CourseTakenGradeCS,HTML,Java,Linux,MySQL,PHP,Windows"
f787c848-6399-40c0-8140-74ca294dd3b4,"201PComputer,6BNICS,6DNICS,6NNCS,C++,C.,Computer,Course,CourseTakenGradeICS,CourseTitleInstructorPositionWhenICS,CryptographyStanislaw,DillencourtReader2022-springCS,HusainTA2022-fall,JareckiReader2022-winterCS,Java,Linux/macOS,SQL,TAd,VHDL,Windows,ZhangTA2023-winterCS"
85e59780-1ded-46a8-a57f-f1a9d493b9a0,"103YA+CS,122AYACS,132YACS,C++,CSS,California,Communication,Computer,Conference,Course,CourseTakenGradeCS,Currently,HTML,ICECCT'21,Java,JavaScript,Linux,Python,React.js,SQL,Windows,communication,engineering,internship,publication"
394b33d0-0f47-4dc7-b474-54244d3c0eb6,"171ANICS,6BNICS,6DNCS,C,C++,COVID,CSUN,California,Comp,Computer,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenCS,IntelligKaskTA2022-fallICS,IntelligKaskTA2023-spring,Java,MATLAB,Python,ScienceZhangTA2023-winterCS"
fdf23708-e4c0-41c6-bc98-f128d7af5e1b,"Android,C,C++,C/C++,CAD,CNN,COVID-19,CQD,CSE,Cell,Centerwise,College,Course,Java,Linux,PHP,Python,SQL,TCP,Windows,developer"
4b2fa5c8-0039-4fac-b99f-dd05d081ee84,"171YA+CS,261YA+CS,273AYACS,C++,Computational,Course,CourseTakenGradeCS,Django,HTML-css,ICS398A,Java,RA,SQL,TA,TAPDP"
be435662-bc03-445b-b006-549c66bd8894,"67YASTAT,7YASTAT,BaldiTA2022-fallSTAT,BaldiTA2023-springSTAT,C++,Course,CourseTakenGradeSTAT,CourseTitleInstructorPositionWhenSTAT,KuceraTA2023-winterSTAT,Linux,MorrowTA2023-summer,SQL,tutoring"
c516c80e-b32c-464a-844a-2d1681de8901,"BaldiTA2017-fallSTAT,Course,CourseTitleInstructorPositionWhenSTAT,Statistics/CSYamingTA2018-springSTAT,StatisticsKuceraTA2018-winterSTAT,StatisticsMorrowTA2018-fall"
1462b0ab-1465-4cda-af7e-dde476a7feef,"33Coding,BietzTA2021-springGDIM,C,CSS,Course,CourseTakenGradeGDIM,CourseTitleInstructorPositionWhenSWE,HCI,HTML,Java,MVC,PHP,PostgreSQL,SalmonTA2021-fallICS,SalmonTA2022-spring,SalmonTA2022-winterGDIM,WooCommerce"
b2556041-6a65-44c0-9141-f591380ee0ce,"161YACS,169YA+CS,171YACS,B.TA2022-fall,C,C++,C++Radhika,CS,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenCS,Python,SQL,UC,engineer"
77e3d5a0-36b7-49b9-a115-09ef33d6b9a4,"115NSTAT,C,C++,CGPA,CSS,Chase,Code,Computer,Computing,Course,CourseTakenGradeICS,Git,Github,Good,HTML,Java,JavaScript,LOC,Linux,MongoDB,MySQL,Python,ReactJS,SQL,Windows,conference,engineer,internship,journal,problem-solving,publication"
057acc67-301d-4d36-ad1d-6e12093e4036,"//github.com/vedantiitkgp/Data_Analytics_GC,161YB-STAT,31YB-CS,67YACS,ACM,AWS,C,C++,C.,CS229,CSE,Cassandra,Clevertap,CodeJam,CodeStash,Computer,Computing,Container,Content,Course,CourseTakenGradeICS,CourseTitleInstructorPositionWhenCS,Currently,DasTA2020-fall,Django,Flask,GitHub,Go,Google,Goyal,HTML,HackerCup,ICPC,JDBC,Java,Java-based,Javascript,Linux,MVC,MacOS,MongoDB,NoSQL,OpenCV,OpenCv,PostgreSQL,PyTorch,Python,React,SQL,Ubuntu,Windows,engineer,interned,internship,thesis"
77318ac6-6a7a-42dd-b2c8-8ed6c5108797,"032YAICS,6DYB+CS,C/C++,CS,CSPaniz,CSStanislaw,Canvas,Computing,Course,CourseTakenGradeICS,CourseTitleInstructorPositionWhenCS,EbrahimiTA2021-fallICS,ICS,IbrahimTA2021-winterICS,IbrahimTA2022-spring,JareckiTA2020-springICS,Linux,Python,TA,Windows"
759e1978-54d9-48e1-b013-e867f87e22c3,"6NSTAT,7NSTAT,8NSTAT,C++,Course,CourseTakenGradeSTAT,Python,SQL,TA,UCSB,tutorial"
2f4e5174-3a84-4391-9c44-b46c34117e96,"BrewsterTA2022-springGDIM,Constance,Course,CourseTakenGradeGDIM,CourseTitleInstructorPositionWhenGDIM,SteinkuehlerTA2022-fallICS,TAing,TanenbaunTA2023-winter,TekinbasTA2020-winterICS"
85ecf2f0-46f1-4308-a907-11c31e6dd1a9,"67NSTAT,7NSTAT,8NSTAT,BaldiTA2021-fallSTAT,BaldiTA2022-winterSTAT,Course,CourseTakenGradeSTAT,CourseTitleInstructorPositionWhenSTAT,KuceraTA2022-spring"
7f8d3d0f-bae6-439a-967d-055f358b4731,"//github.com/mahanthathreyee/12th-CBSE-Bank-Model-Project,31YICS,32YICS,46YICS,A.TA2023-springCS,A.TA2023-summer,A.TA2023-winterINF,AWS,C,C++,CMD,CRON,CSS,Codepen,Computer,Course,CourseTakenGradeICS,CourseTitleInstructorPositionWhenINF,Current,Debian,EC2,Fedora,HTML,JDBC,Java,Linux,MacOS,MariaDB,MongoDB,MySQL,Oracle,Python,ReactJS,Rust,SASTRA,SQL,SSH,Ubuntu,VHDL,Windows,developer"
2b020019-8553-419a-8be2-c1fb8386e75b,"122BN0.0CS,220PN0.0ICS,238PN0.0CS,Cloud,Course,CourseTakenGradeCS,Java,Linux,MySQL,engineering"
12f2faae-b01d-43de-af28-1448d4e08d55,"142AYA+CS,161YA+CS,162YA+CS,C/C++,Capstone,Cloud,Compilers,Conducted,Course,CourseTakenGradeCS,Docker,EC2,Git,Github,JavaScript,Linux,MongoDB,MySQL,Python,Windows"
8d0ebfb6-eb04-406d-ae82-fb6b2c5169cd,"C,C++,Computer,Course,CourseTakenGradeINF,Java,JavaScript,Linux,MongoDB,Python,React,ReactJS,SQL,Windows,engineering"
ae16e484-044e-4b3f-a9fa-73dfbf55b783,"238PYCS,253PYCS,271PYCS,CGPA,Computer,Course,CourseTakenGradeCS,Java,Python,SQL,Windows"
421be748-f0f8-4d5a-ab5c-0e5142bc3ab3,"139WN-ICS,31NICS,32NICS,Carey,Comfortable,Course,CourseTakenGradeICS,Currently,English,HTML/CSS,Java,Linux,Linux/shell,Python,SQL,Ubuntu,Windows,engineering"
0a367eaa-46f6-4abe-a4be-1da28d764119,"200YA-STAT,201YASTAT,Course,CourseTakenGradeSTAT,Java"
b0ad675b-404d-48c4-8f82-91071c03cdda,"131NICS,80NICS,C++,C/C++,CSS,Computer,Course,CourseTakenGradeINF,HTML,Java,Javascript,Linux,MongoDB,MySQL,NoSQL,PostgreSQL,Python,SQL,SQLite,Ubuntu,Windows"
f286aeda-3f7e-4ce7-994a-34dfd5f47df4,"Course,CourseTakenGradeSTAT,MATLAB,Python"
715ef73e-62ce-454e-9a32-5ed3d9ecfa3d,"C/C++,CUDA,Course,Java,Linux,Python,SQL,Windows"
e319f805-df8d-477f-8814-3ad3a046ccfe,"31NICS,45JNICS,AWS,Capstone,Course,CourseTakenGradeICS,Currently,Java,Linux,MongoDB,Python,React,SQL,Windows,communication,developer,intern"
48b6159b-72d5-4579-a192-fe7968b83991,"31NICS,6NICS,9NSTAT,AWS,C,C++,C/C++,Cloud,Computer,Computing,Course,CourseTakenGradeICS,Cyber-Physical,EC2,Git,Java,Linux,MacOS,Python,SQL,Ubuntu,Windows,tutored"
cc4c9c73-906d-4f25-8741-013e66a15ace,"141YBBCS,143AYBBICS,31YBBICS,C,C++,CAD,Computer,Control,Course,CourseTakenGradeCS,Cryptography,HTML,Java,JavaScript,Linux,Node.js,Python,VHDL,Windows,developer,engineering"
88aa183e-b575-4daa-bdb4-70fc043ad16a,"67NSTAT,7YASTAT,8NSTAT,C++,C++/Python,College,Course,CourseTakenGradeSTAT,Git,Linux,MacOS,Python,SQL,UCSB,Windows,tutoring"
c9ba97ee-2ef5-4bf0-bf71-4c230303d171,"220PN0.0ICS,32AN0.0CS,Angular,CTF,Capture,Course,CourseTakenGradeICS,Flask,Java,JavaScript,Linux,Python,React.js,SQL,developer,problem-solving"
c2a1dd2b-1e23-409c-bb3c-c004c95554f2,"/C++,Angular,C,C.,C/C,Compilers,Computer,Control,Course,CourseTitleInstructorPositionWhenEECS,Coursera,Java,Linux,MATLAB,MySQL,Python,SQL,SystemVerilog"
98ad843b-c6ca-4b91-84a9-a5f4c328ce54,"178NN/ACS,273AYAICS,53NN/ACS,C++-1,Code,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenCS,Crosslingual,EACL,Java-3,MjolsnessTA2022-fall,NACCL,Python,SQL-1,Ubuntu"
83132118-073e-4946-973d-9be9b2b5c47c,"171NCS,175NCS,178NCS,C,C++,CNNs,Course,CourseTakenGradeCS,Java,Linux,PyTorch,Python,SQL,TensorFlow,Windows"
57dc1577-4464-41a5-a47e-8776682083fe,"112N0.0STAT,120CN0.0,67N0.0STAT,68N0.0STAT,ArmstrongReader2021-fallSTAT,ArmstrongTA2022-winterSTAT,Course,CourseTakenGradeSTAT,CourseTitleInstructorPositionWhenSTAT,KuceraTA2022-springSTAT,STAT/CSDavid,TA"
4146b2b5-f534-49dc-b02a-0e6e2f5466e8,"117YACS,171YACS,232NCS,45C,45CProgramming,C++Ray,CSS,CompSci,Computer,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenICS,FowlkesTA2023-spring,HTML,KlefstadTA2023-winterICS,React,SQL,UCI,VisionCharless"
df52c766-bcdb-422d-8193-6f1b65f3ca67,"161NCS,266YACS,273AYACS,C,C++,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenCS,Java,Linux,PanageasTA2022-fallCS,PanageasTA2022-springCS,PanageasTA2023-spring,SQL,ShindlerTA2023-winterCS,VHDL,Windows"
b25a2d30-80af-4a69-8358-c75bddd25ab7,"115NICS,6BNICS,6DYA+ICS,C++,Course,CourseTakenGradeINF,Currently,Java,Linux,MySQL,Python,UC,Ubuntu,Windows,engineering,international"
7c040170-3a59-47d9-817d-7ecddd48a247,"31YAICS,45CYAICS,46YACS,ACM/ICPC,C/C++,Computing,Course,CourseTakenGradeICS,ECE188,Linux,MacOS,Python,TA,UCLA,Windows,engineering"
52974af0-b412-4e85-a24a-d4032c623874,"AWS,Android,Azure,CSS3,California,Cloud,Co.,Code,Collaboration,Comfortable,Confluence,Control,Course,CourseTakenGradeSWE,Cypress,Git,GitHub,HTML5,JIRA,Java,JavaScript,Kotlin,MongoDB,MySQL,NoSQL,Node.js,Python,React.js,SQL,Swift,TA,communication,engineering,internship,problem-solving,teamwork"
f04a7fdf-99af-4ebb-a649-c2f7fc21072e,"AhmedTA2022-fall,C/C++,Course,CourseTakenGradeINF,CourseTitleInstructorPositionWhenINF,Java,Kubernetes,Linux,MongoDB,Node.js,PostgreSQL,SQL,Vue.js"
c3d82b54-58e7-4451-be3f-55c3a8d17b68,"131Human-Computer,161NICS,AgapieReader2022-winterICS,ChenReader2022-fall,Course,CourseTakenGradeICS,CourseTitleInstructorPositionWhenINF,HCI,Human-Computer,SOCMark,TECH"
a0ac040e-3ded-4607-a3be-0473710a912e,"161YACS,171YAICS,6DYA+ICS,AWS,Certificate,Certified,Computer,Conversational,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenLDI,Java,JavaScript,Linux,MERAGE,MongoDB,MySQL,Python,React,UCI,Windows,communication"
79703a9f-983f-49c1-8dea-d63ba4fd7f6d,"143ANCS,178NCS,51NCS,BicReader2021-winterCS,BicTA2021-springCS,BozorgzadehTA2022-spring,C/C++,CS,CS178,Computer,Course,CourseTakenGradeICS,CourseTitleInstructorPositionWhenCS,Cryptography,ICS51,Java,Javascript,MandtTA2022-winterICS,Python,TA,Unix,Windows"
cdc9c34e-74de-4df0-8cbf-bd3edb1d0424,"143ANCS,161NICS,6BNCS,C,C++,Computer,Course,CourseTakenGradeICS,Cryptography,Java,Linux,Python,SQL,Windows"
9b028d3e-f245-4d23-9018-e9e0465a47cf,"A.Reader2023-winterCS,Blender,C,Course,CourseTitleInstructorPositionWhenEECS,Currently,EECS,ICS,Java,KetseoglouReader2022-fallCS,Linux,Python,TA,VHDL,Windows"
3503e699-08cf-4320-a616-73c5b04cdcf1,"C,C++,Computer,Course,CourseTakenGradeICS,CourseTitleInstructorPositionWhenICS,ICS51,Java,UCI,Unix,VHDL,Windows,Wong-MATA2021-spring,Wong-MaTA2020-fallICS,Wong-MaTA2021-winterICS,engineer,engineering,tutor"
c4b2dce3-4708-4a32-82fe-70a0244ce6c5,"67NSTAT,7NSTAT,8NSTAT,C++,CS,College,Course,CourseTakenGradeSTAT,LAPC,Python,UCLA,Windows,tutor"
1365f3bb-9c5f-4448-973d-ba64807acba7,"C,C++,Course,HCI,Java,Python,SQL,VHDL,Windows"
258b3ea2-ce07-4d84-96f6-fc456727a11e,"112YACS,117NAICS,6DYAICS,C,C++,C++Professor,ComputationProfessor,Computer,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenICS,ICS33,ICS53,PattisTA2022-springCS,PattisTA2022-winterICS,ShindlerTA2023-spring,ShindlerTA2023-winterICS,TA"
c5a7fa98-43cc-4990-b71c-fec5799b40c4,"Angular,C++,COVID-19,Computer,Course,CourseTakenGradeINF,Docker,GoLang,Golang,HCI,Kubernetes,MongoDB,MySQL,Python,React,TA,internal,internship"
e922fb01-6928-40c0-8edf-550c8a3c2523,"139WCritical,139WYICS,80YICS,90YICS,AlfaroTA2021-fallICS,AlfaroTA2022-winterICS,AlfaroTA2023-winterICS,C,CS,Course,CourseTakenGradeICS,CourseTitleInstructorPositionWhenICS,EECS,TAed,UCI,VHDL,YoungTA2022-fall"
4a77b86d-b659-4407-b8ea-290e4c9ecf58,"232YACS,256NCS,273AYAICS,AlfaroTA2020-spring,AlfaroTA2020-winterICS,Computer,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenICS,GasskoReader2019-fallICS"
2fc498aa-ee26-4ce0-9694-957b795688e9,"134Computer,134NCS,161YCS,BurtsevReader2019-fallCS,C,C++,ChenTA2022-fallCS,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenCS,DillencourtTA2023-spring,Linux,VHDL,Windows"
516bd694-0c77-4b2e-95eb-e7c73d6a2de6,"201PComputer,238PYACS,271PYACS,273AYB+CS,CS,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenCS,HarrisTA2023-spring,HarrisTA2023-winterCS,HusainTA2022-fallCS,Linux,MCS,Python,SQL,Windows"
0e11d1b9-c20c-4658-b97d-520e7f5f0c8f,"AgapieTA2020-fallINF,BaldwinTA2023-winter,BietzTA2021-springINF,BietzTA2021-winterSWE263PUser,Computer,Computing,Course,CourseTakenGradeINF,CourseTitleInstructorPositionWhenINF,Human-Computer,TAing"
7caf7bbb-4048-4e75-a6d9-9ee7326105e0,"C++,Calculus,CommunIrene,Computer,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenCS,GasskoTA2023-winterCS,Java,KaskTA2023-spring,MacOS,MjolsnessTA2022-fallCSE,Python,UCI,Windows,Y271CS,Y273CS,communication,engineering"
395d6fab-0d94-42cd-b15a-d3ee7b82f958,"121NCS,43NSTAT,AWS,C,C++,CI/CD,CSS,California,Chinese,Computer,Consulting,ConvLSTM,Course,CourseTakenGradeINF,Django,EC2,English,Golang,Google-like,HTML,HTML/CSS,Java,JavaScript,Jenkins,Kubernetes,Linux,MATLAB,MongoDB,MySQL,Node.js,PostgreSQL,PyTorch,Python,React,React.JS,Swift,TA,TensorFlow,VHDL,Windows,internship"
9334751a-131a-4c9d-8449-afa542661bd1,"ArmstrongReader2023-winterSTAT,BerrocalReader2022-fallSTAT,C++,CSDavid,Course,CourseTitleInstructorPositionWhenSTAT,GulesserianTA2023-spring,QuReader2022-fallSTAT,SQL"
b0efd26e-aa0c-4afb-b596-bbb35b02d480,"Computer,Course,CourseTakenGradeGDIM,CourseTitleInstructorPositionWhenICS,CullenTA2021-fallGDIM,ICS,RubergTA2017-fallICS,SalenTA2019-winterGDIM,Scully-BakerTA2022-winter,TAed,Windows"
9b7e8c79-ecf5-48dc-a3ed-6e1fad5835e3,"31NICS,32ANICS,32NICS,45CN,C,C/C++,Course,CourseTakenGradeICS,Linux,Python,Windows,conference"
7488e459-af60-4b4d-af0d-4565595fec5b,"110YASTAT,32AYASTAT,67NICS,C,C++,Compiler,Computer,Course,CourseTakenGradeSTAT,Git,Google,Java,JavaScript,MongoDB,NoSQL,PyTorch,Python,SQL,UCSB,scikit-learn"
a4a48f9c-2c55-451f-aa34-edc2768646db,"117NCS,171NCS,175NCS,C++,Course,CourseTakenGradeCS,Java,Linux,Windows"
29aed90a-ec46-4416-bea0-a336566fc63a,"120ANSTAT,120CINTRO,200APNSTAT,200AYASTAT,ArmstrongReader2022-fallSTAT,ArmstrongTA2023-winterSTAT,BIOSTATSDavid,C,CaiTA2023-spring,Course,CourseTakenGradeSTAT,CourseTitleInstructorPositionWhenSTAT,MAC,Python,STAT,STAT/CSDavid,STATS,TA,Windows"
3c207bcb-0b1c-4f4a-b9fc-99989038010f,"200ABC,67NSTAT,7NSTAT,8NSTAT,BaldiTA2022-fallSTAT,BaldiTA2022-springSTAT,BaldiTA2022-winterSTAT,Course,CourseTakenGradeSTAT,CourseTitleInstructorPositionWhenSTAT,TA"
0e41b8d9-98e3-4abb-ad5c-75327dc8f516,"139Critical,274PNICS,BaldiReader2022-springICS,C,C++,CS,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenICS,Critical,GasskoReader2021-fallICS,GasskoReader2022-winterCS,ICS,ICS139,Linux,Windows,YoungTA2022-fall"
53d7798a-1ced-40d4-95fc-d193ef79ad3f,"32APython,43YA+ICS,AWS,Azure,C/C++,CA,CSS,Certified,Champion,Chris,Cloud,Code,ComputingDr,Course,CourseTakenGradeINF,CourseTitleInstructorPositionWhenCS,Courses,Docker,Flask/Django,Go,HTML,ICSE,Java,JavaScript,Kubernetes,Linux,Linux-based,Muheymin-Us-SakibTA2023-summerSWE,MySQL,PHP,PiechTA2023-spring,Python,RifatTA2020-winterICS,SCORE,Windows,developer,engineer,engineering,international"
c0b701c0-1132-49f5-a7ef-985777d38ef4,"003NICS,005YAICS,006BYAICS,100SCIENTIFIC,AghasiReader2020-springICS,Canvas,Computer,Course,CourseTakenGradeICS,CourseTitleInstructorPositionWhenEECS,D.TA2021-springBIOSCI,D.TA2022-summer,EECS,ICS,Java,LOGICHadar,OpenCV,Python,SOCGARDNER,TA,TECH,WRITINGCAMERINI,ZivTA2021-winterICS,engineer,engineering"
45b5c2fa-6a33-4783-ba14-921687f335aa,"133YA+ICS,Angular,CS122A,CSS,Course,CourseTakenGradeINF,HTML,Python,Windows"
ce843b33-663e-4b64-9bc3-601ea7684bb2,"Course,CourseTakenGradeINF,HTML/CSS,Java,Javascript,Linux,Python,SQL,Windows"
f2f000e0-8172-406f-a5f8-5701af5531a1,"117YACS,122BYACS,143AYACS,171PROJECT,C,C++,COMPUTER,Centos,Computer,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenCS,DISC,GOPIReader2023-winterCS,Java,Linux,MIHAILReader2022-fallICS,SQL,TA,USTC,Ubuntu,VHDL,VISIONCharless,Windows"
1249097a-3e22-42c6-98d4-ceff6e5fc551,"20COMP,45JNICS,C,C++,CS232,CS237,Course,CourseTakenGradeICS,CourseTitleInstructorPositionWhenINF,DIGITAL,DangTA2021-fallEECS,DangTA2022-winter,Java,Linux,MATLAB,NavarroTA2022-springICS,NavarroTA2023-fallEECS,Python,SQL,Windows,communication"
4be6ffca-2c14-4957-b72b-06a19bf9475b,Course
a81932e1-9ec6-4596-9871-c5ea7ce59012,"110STATS,120ANSTAT,200APNSTAT,200AYA+STAT,Course,CourseTakenGradeSTAT,CourseTitleInstructorPositionWhenSTAT,DATA,GulesserianReader2022-fallSTAT,MorrowReader2023-winterSTAT"
3fdd32d6-5166-4c8d-a592-639eac8f84c3,"178YAICS,273AYACS,273CNeural,33YAICS,C/C++,CN-EN,COMP-202,COMP-208,Canada,Championship,Computer,Computing,ComputingMcGill,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenCS,ECSE-343,ECSE-420,ECSE-444,ECSE-552,English,Java,Linux,Python,TA,UniversityTA2021-fall,UniversityTA2022-fallCS,UniversityTA2022-winterICS,VHDL,Windows"
f81ca633-5edf-492b-937c-d2b9c5e15552,"178YA+CS,184AYACS,274CDeep,274EYAICS,6NComputational,BaldiTA2022-springICS,Computer,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenICS,HarrisTA2022-summer,HarrisTA2022-winterCS,MeenakshisundaramTA2021-fallCS,Python,algebraGopi"
bb1d8b55-fc85-4d32-8d45-908e8121a952,"161YICS,32YAICS,6BYA+CS,Angular,ApplChen,CUCS,Chinese,Computer,Course,CourseTakenGradeCS,CourseTitleInstructorPositionWhenCS,Courses,G.TA2023-winterCS,ICS,Java,KlefstadTA2022-fallICS,LiTA2023-spring,Linux,SQL,UCI"
65048e9f-fb9f-4273-9c68-58e2c282290e,"CSS,Course,CourseTakenGradeINF,CourseTitleInstructorPositionWhenINF,HTML,Human-Computer,Java,JavaScript,Python,UCI,Windows"
a71299e7-4c3d-4db4-9c71-8f70674cea6e,"110NSTAT,120ANSTAT,6NSTAT,C,C++,Course,CourseTakenGradeSTAT,SQL,TA,Windows,taught/TAed"
c44cd1b8-8f10-4762-bb9e-4ed9c519bfd2,"132YACS,178YACS,232YACS,C++,Computer,Course,CourseTakenGradeCS,Java,Linux,Python,SQL,Windows"
